hhwealth	hhwealthlog	midstatus	highstatus	owner	age	agelog	church	usborn	z1ev	z1elite_avgprox	z1maj_avgprox	z1min_avgprox	turnout	opp
4.670000076293945	1.5413732528686523	1.0	0.0	0.0	25	3.2188758850097656	0.0	1.0	-0.22175611555576324	0.7959972023963928	0.8116106390953064	0.6973182559013367	0.0	NA
4.670000076293945	1.5413732528686523	1.0	0.0	0.0	22	3.0910425186157227	0.0	1.0	-0.23228897154331207	0.5885892510414124	0.527023434638977	0.6089900135993958	0.0	NA
4.670000076293945	1.5413732528686523	0.0	0.0	1.0	64	4.158883094787598	1.0	1.0	-0.20844244956970215	0.9815726280212402	0.9790147542953491	1.0064671039581299	1.0	0.0
0.05000000074505806	-2.9759297370910645	1.0	0.0	0.0	43	3.761200189590454	1.0	1.0	-0.12178982049226761	1.1453157663345337	1.1464189291000366	1.0947952270507813	1.0	0.20000000298023224
1.3600000143051147	0.3082197308540344	1.0	0.0	1.0	28	3.332204580307007	1.0	1.0	-0.20363114774227142	1.3636400699615479	1.3975250720977783	1.3156158924102783	1.0	1.0
1.3600000143051147	0.3082197308540344	1.0	0.0	0.0	21	3.044522523880005	0.0	1.0	-0.22923102974891663	1.1998968124389648	1.246861457824707	1.050631046295166	0.0	NA
1.100000023841858	0.09621887654066086	1.0	0.0	0.0	21	3.044522523880005	0.0	1.0	-0.2211974412202835	0.9706563353538513	0.94553375244140625	1.0064671039581299	0.0	NA
1.100000023841858	0.09621887654066086	1.0	0.0	1.0	35	3.5553481578826904	1.0	1.0	-0.12178818136453629	1.1453157663345337	1.1464189291000366	1.0947952270507813	1.0	0.20000000298023224
0.05000000074505806	-2.9759297370910645	1.0	0.0	0.0	39	3.6635615825653076	0.0	0.0	-0.23173430562019348	0.6759188175201416	0.7446489334106445	0.6089900135993958	0.0	NA
3.109999895095825	1.134944200515747	1.0	0.0	1.0	42	3.7376697063446045	1.0	0.0	-0.18216530978679657	0.9815726280212402	1.0627168416976929	0.8298106789588928	1.0	1.0
7.349999904632568	1.9948363304138184	1.0	0.0	1.0	37	3.610917806625366	0.0	1.0	-0.22248895466327667	0.6759188175201416	0.6944276094436646	0.5648257732391357	1.0	1.0
4.349999904632568	1.4704056978225708	0.0	0.0	0.0	34	3.526360511779785	0.0	1.0	-0.23490309715270996	-0.011802345514297485	0.09177280217409134	-0.3184564709663391	0.0	NA
4.349999904632568	1.4704056978225708	1.0	0.0	1.0	38	3.6375861167907715	0.0	1.0	-0.23426905274391174	0.4575946033000946	0.5605044960975647	0.21151301264762878	1.0	1.0
1.3049999475479126	0.2669689953327179	1.0	0.0	0.0	46	3.828641414642334	0.0	1.0	-0.23488561809062958	-0.1646292358636856	-0.14259302616119385	-0.2742924988269806	1.0	0.0
11.78499984741211	2.466912269592285	0.0	0.0	1.0	60	4.094344615936279	1.0	1.0	0.23148582875728607	0.9488241076469421	0.7948703169822693	1.1831234693527222	1.0	1.0
0.11999999731779099	-2.111964702606201	1.0	0.0	0.0	39	3.6635615825653076	1.0	1.0	-0.12293203920125961	1.1562321186065674	1.12967848777771	1.1389594078063965	0.0	NA
0.11999999731779099	-2.111964702606201	1.0	0.0	0.0	31	3.4339871406555176	0.0	1.0	-0.22239865362644196	0.6650025844573975	0.6609469056129456	0.5648257732391357	1.0	1.0
0.10000000149011612	-2.2926347255706787	1.0	0.0	0.0	59	4.077537536621094	0.0	1.0	-0.23414567112922668	0.2065218836069107	0.24243657290935516	0.03485632315278053	0.0	NA
3.305000066757202	1.1957390308380127	1.0	0.0	1.0	67	4.204692840576172	1.0	0.0	-0.16961891949176788	0.9815726280212402	0.9790147542953491	0.873974621295929	1.0	1.0
0.75	-0.2863496243953705	0.0	0.0	1.0	28	3.332204580307007	0.0	1.0	-0.23452229797840118	0.6213377714157104	0.7613893151283264	0.38816940784454346	1.0	1.0
